"ORIGEM";"NOME FANTASIA";"CNES";"CNPJ";"UF";"MUNICIPIO";"DATA DE ATUALIZACAO";"OBSERVACAO"
"SADT";"LABORATORIO DE ANALISES CLINICAS DR LEAO DE MOURA LTDA";"=""3787303""";"=""58157694000155""";"SP";"SANTOS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS DR NOBRE LTDA";"=""2593386""";"=""02440715000190""";"RN";"MACAIBA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS DR TOMAZ ARAGAO LTDA";"=""2327422""";"=""10462398000131""";"CE";"GUARACIABA DO NORTE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS E CITOL PREV LTDA";"=""2195208""";"=""00127525000192""";"MG";"LEOPOLDINA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS E CITOLOGICAS SANTA CLARA";"=""2037491""";"=""01498718000112""";"SP";"SANTOS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS EXAME";"=""2377934""";"=""80470396000170""";"SC";"AGROLANDIA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS FAITA";"=""2691337""";"=""02073169000105""";"SC";"PENHA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS FERNANDOPOLIS";"=""3694763""";"=""47851225000115""";"SP";"FERNANDOPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS FERREIRA GEDIEL LTDA";"=""2247720""";"=""94204278000124""";"RS";"ALEGRETE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS FEY";"=""3404595""";"=""06991896000102""";"SC";"TROMBUDO CENTRAL";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS FRANKEL E FRANKEL";"=""2814196""";"=""42546036000115""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS FUGITA MONTE ALTO";"=""2048418""";"=""57717217000134""";"SP";"MONTE ALTO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS GALENO";"=""2734044""";"=""76318716000101""";"PR";"UBIRATA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS GEMELLI LTDA ME";"=""7386028""";"=""10955543000205""";"RS";"REDENTORA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS GERSA ALENCAR";"=""2610531""";"=""05455290000181""";"CE";"MAURITI";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS GIANNE LTDA";"=""2491253""";"=""01977734000198""";"SC";"IRINEOPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS GRACANO LTDA";"=""2206765""";"=""04192283000171""";"MG";"BARROSO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS HELIO NAKABASHI VOTUPORANGA";"=""2050498""";"=""03025396000110""";"SP";"VOTUPORANGA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS HEMOANALISES";"=""5596394""";"=""08402580000155""";"MG";"LEOPOLDINA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS HEMOLAB";"=""6956793""";"=""05958816000570""";"MG";"PIRANGA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS HOFFMANN";"=""2521911""";"=""79013397000106""";"SC";"BRUSQUE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS ITUPORANGA LTDA";"=""2377772""";"=""83621938000156""";"SC";"ITUPORANGA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS JOAO ADROALDO";"=""3582426""";"=""07175889000197""";"PR";"CRUZMALTINA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS JUSSARA";"=""5044863""";"=""21416581000117""";"MG";"MUZAMBINHO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS LAACLIN";"=""3935671""";"=""07542011000142""";"ES";"IBITIRAMA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS LAB CENTER";"=""6886698""";"=""08767597000106""";"MG";"SANTA MARGARIDA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS LABORVIDA";"=""2411459""";"=""01270095000126""";"SC";"MORRO DA FUMACA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS LOUIS PASTER DE PIRAUBA LTD";"=""3061086""";"=""20354346000286""";"MG";"UBA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS LOUIS PASTER DE PIRAUBA LTD";"=""3061027""";"=""20354346000103""";"MG";"PIRAUBA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS MARIA DAS GRACAS";"=""2515113""";"=""14750939000188""";"BA";"SENHOR DO BONFIM";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS MARTEL";"=""3533654""";"=""05566056000121""";"RS";"IJUI";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS MASTER";"=""6562779""";"=""11844965000187""";"RS";"SALTO DO JACUI";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS MATAO";"=""3849902""";"=""72916885000184""";"SP";"MATAO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS MC LS DE VARGEM GRANDE";"=""2048213""";"=""00251768000138""";"SP";"VARGEM GRANDE DO SUL";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS N SENHORA DE FATIMA";"=""7704631""";"=""83893438000335""";"SC";"ITUPORANGA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS NOSSA SENHORA DE FATIMA";"=""0020192""";"=""83893438000173""";"SC";"FLORIANOPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS NOSSA SENHORA DE FATIMA";"=""5090512""";"=""17043928000156""";"MG";"BOCAIUVA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS NS FATIMA";"=""2004992""";"=""08439473000100""";"AL";"ARAPIRACA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS PAMPANELLI";"=""3381919""";"=""07063025000183""";"SP";"CARAGUATATUBA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS PANIZ MEDEIROS";"=""2238667""";"=""89999783000172""";"RS";"ANTONIO PRADO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS PASCOTO LTDA";"=""5631297""";"=""73833352000282""";"RJ";"NITEROI";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS PREV LAB PORTO FERREIRA";"=""5299691""";"=""06063773000101""";"SP";"PORTO FERREIRA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS PRO VIDA";"=""7867484""";"=""02604146000171""";"SP";"LINS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS PRO VIDA LTDA ME";"=""7867484""";"=""02604146000252""";"SP";"PROMISSAO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS PROEXAME LTDA";"=""2623293""";"=""02486648000145""";"SC";"SAO LUDGERO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS RIBEIRAO PRETO";"=""2076756""";"=""52392677000116""";"SP";"RIBEIRAO PRETO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS ROBERTO BERNARDES TAMBAU";"=""3151735""";"=""05574963000112""";"SP";"TAMBAU";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS ROBERTO NAKATA";"=""6648819""";"=""57327447000359""";"MS";"BATAGUASSU";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS RODRIGUES LTDA";"=""6489060""";"=""03891071000110""";"MG";"MONTE BELO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS RUIZ";"=""3128474""";"=""54352216000145""";"SP";"PERUIBE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SABIN";"=""2482428""";"=""07270671000111""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SALTO DO LONTRA";"=""2585405""";"=""78103702000198""";"PR";"SALTO DO LONTRA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAMUEL PESSOA LTDA";"=""9178104""";"=""50103555001290""";"SP";"HORTOLANDIA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAMUEL PESSOA LTDA";"=""9161414""";"=""50103555001028""";"SP";"CAMPINAS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANITAS";"=""7014821""";"=""49093024000474""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA CLARA";"=""6496067""";"=""11151816000132""";"RN";"CAICO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA CLARA";"=""2037491""";"=""01498718000546""";"SP";"CUBATAO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA CRUZ";"=""3171248""";"=""76726769000153""";"PR";"CURITIBA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA HELENA COLORADO";"=""2734095""";"=""85008910000173""";"PR";"COLORADO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA HELENA DOURADO SP";"=""8640202""";"=""07717811000157""";"SP";"DOURADO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA LUCIA";"=""3149579""";"=""03845572000160""";"MS";"APARECIDA DO TABOADO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA MARIA";"=""3986772""";"=""05736887000102""";"SP";"FERNANDOPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA PAULA";"=""7786956""";"=""21414848000137""";"MG";"POUSO ALEGRE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA RITA";"=""2621479""";"=""05843198000199""";"PA";"TUCURUI";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA RITA";"=""6242766""";"=""10679391000176""";"PR";"CASTRO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA RITA STA R P QUATRO";"=""5172985""";"=""45354412000168""";"SP";"SANTA RITA DO PASSA QUATRO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA TEREZINHA";"=""2554410""";"=""75638239000190""";"PR";"RIO AZUL";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA TEREZINHA DAS ROSAS";"=""5928788""";"=""08819512000196""";"AL";"ARAPIRACA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SANTA TEREZINHA DAS ROSAS";"=""7244878""";"=""08819512000277""";"AL";"MACEIO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO CAMILO";"=""5238064""";"=""60246659000154""";"SP";"MATAO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO CAMILO DE LELLIS";"=""2195240""";"=""01014924000100""";"MG";"EUGENOPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO FRANCISCO DE ASSIS";"=""6669042""";"=""10366726000104""";"MG";"CAMPO DO MEIO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO JOSE";"=""6474187""";"=""00070989000100""";"MG";"SAO JOAO DO MANTENINHA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO JOSE";"=""2198207""";"=""16904195000134""";"MG";"ITAPAGIPE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO LUCAS";"=""3590798""";"=""00537279000147""";"MS";"TRES LAGOAS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO LUCAS";"=""2521903""";"=""78815800000158""";"SC";"GUABIRUBA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO LUCAS";"=""3828085""";"=""04646367000138""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO LUCAS LTDA";"=""2760177""";"=""16512139000154""";"MG";"SAO SEBASTIAO DO PARAISO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO LUCAS TABATINGA";"=""5258707""";"=""05390050000146""";"SP";"TABATINGA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO LUIZ";"=""2049228""";"=""58476557000183""";"SP";"SUZANO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO MANUEL SC LTDA";"=""2071894""";"=""50807171000103""";"SP";"SAO MANUEL";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO MARCOS";"=""2240750""";"=""88659289000104""";"RS";"SAO MARCOS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO MARCOS";"=""2444380""";"=""73783862000101""";"SE";"NOSSA SENHORA DO SOCORRO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO PAULO";"=""0016101""";"=""77068666000106""";"PR";"CURITIBA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAO PEDRO";"=""7321929""";"=""16916174000139""";"PR";"SAO PEDRO DO IGUACU";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SAUDE VITAL";"=""7610971""";"=""20612159000174""";"SC";"ORLEANS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SECCHI";"=""3438910""";"=""06255471000127""";"PR";"GUARANIACU";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SEEMANN SS LTDA.";"=""3007219""";"=""83073619000153""";"SC";"SALETE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SIELAB";"=""6540864""";"=""00389828000183""";"MG";"TAIOBEIRAS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SIMON LTDA";"=""3374459""";"=""06910377000164""";"SC";"URUSSANGA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SOUZA DRUMOND LTDA";"=""3050041""";"=""26120360000110""";"MG";"VISCONDE DO RIO BRANCO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SPECTRUM";"=""5116392""";"=""05553657000108""";"SP";"TAQUARITINGA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS SRC LTDA ME";"=""7286147""";"=""17410991000183""";"SP";"CATANDUVA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS STATUS";"=""3466930""";"=""30293427000196""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS TEIXEIRA NHANDEARA";"=""8640202""";"=""00509966000159""";"SP";"NHANDEARA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS TETSUO MANDAI PENAPOLIS";"=""2049007""";"=""51101913000135""";"SP";"PENAPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS VALE DO RIO GRANDE VALECL";"=""2198193""";"=""23370299000171""";"MG";"ITAPAGIPE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS VERNER WILLRICH";"=""2522500""";"=""81286916000151""";"SC";"BRUSQUE";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS VIDA LTDA TAMBAU";"=""2056305""";"=""03369358000184""";"SP";"TAMBAU";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS VITA";"=""7210108""";"=""01564340000108""";"PR";"JAGUAPITA";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES CLINICAS VITALE S S LTDA";"=""5266734""";"=""04817951000109""";"MG";"SAO SEBASTIAO DO PARAISO";"2018-08-30";""
"SADT";"LABORATORIO DE ANALISES DE ALFENAS";"=""2171996""";"=""21433693000267""";"MG";"ALFENAS";"2018-08-30";""
"SADT";"LABORATORIO DE ANATOMIA E PATOLOGIA ALICE LTDA";"=""2647214""";"=""83474395000191""";"SC";"CRICIUMA";"2018-08-30";""
"SADT";"LABORATORIO DE ANATOMIA PATOLOGIA E CITOLOGIA DE CG APC";"=""0009962""";"=""15419617000113""";"MS";"CAMPO GRANDE";"2018-08-30";""
"SADT";"LABORATORIO DE ANATOMIA PATOLOGIA E CITOLOGIA ITU";"=""2040042""";"=""50793421000195""";"SP";"ITU";"2018-08-30";""
"SADT";"LABORATORIO DE ANATOMIA PATOLOGICA";"=""2034956""";"=""54711031000180""";"SP";"OURINHOS";"2018-08-30";""
"SADT";"LABORATORIO DE ANATOMIA PATOLOGICA E CITOLOGIA SC LTDA";"=""3178102""";"=""20053609000136""";"MG";"UBERABA";"2018-08-30";""
"SADT";"LABORATORIO DE ANATOMIA PATOLOGICA PRESIDENTE PRUDENTE";"=""2058111""";"=""51394468000149""";"SP";"PRESIDENTE PRUDENTE";"2018-08-30";""
"SADT";"LABORATORIO DE ANATOMIA PATOLOGICA WAFA LTDA";"=""2293927""";"=""27976133000154""";"RJ";"NILOPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DE CITOPATOLOGIA CARAZINHO";"=""3691314""";"=""04967137000170""";"RS";"CARAZINHO";"2018-08-30";""
"SADT";"LABORATORIO DE HISTOPATOLOGIA HORACIO FITTIPALDI SC LTDA";"=""3629996""";"=""05281073000112""";"PE";"RECIFE";"2018-08-30";""
"SADT";"LABORATORIO DE MATIAS BARBOSA";"=""2142279""";"=""00519612000195""";"MG";"MATIAS BARBOSA";"2018-08-30";""
"SADT";"LABORATORIO DE MULTI ANALISES";"=""2263459""";"=""03646846000191""";"RS";"CRUZ ALTA";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA";"=""2050986""";"=""51904787000157""";"SP";"MOGI GUACU";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA BRANNE";"=""3122875""";"=""42125385000163""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA CIRURGICA DE SAO PAULO";"=""3793516""";"=""51236974000100""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA CLINICA DR GASPAR VIANA";"=""2529130""";"=""07215031000109""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA CLINICA ITAPETININGA";"=""2052245""";"=""48329056000110""";"SP";"ITAPETININGA";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA DE BIRIGUI";"=""0908224""";"=""55750939000165""";"SP";"BIRIGUI";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA DR MAURICIO BUENO";"=""2075075""";"=""51301174000125""";"SP";"AMPARO";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA E CITOLOGIA DE SOROCABA";"=""2036274""";"=""50803220000121""";"SP";"SOROCABA";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA E CITOLOGIA EDMUNDO BEDRAN LTDA";"=""3150313""";"=""31161458000156""";"RJ";"PETROPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA E SERVICOS MEDICOS DIAGNOSIS";"=""7558872""";"=""19794705000156""";"SC";"PORTO UNIAO";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA HE";"=""3071294""";"=""35855386000106""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"LABORATORIO DE PATOLOGIA NOROESTE LTDA";"=""2254433""";"=""01934699000120""";"RS";"SANTA ROSA";"2018-08-30";""
"SADT";"LABORATORIO DE PESQUISAS PATOLOGICAS";"=""2459671""";"=""06049100000199""";"MA";"SAO LUIS";"2018-08-30";""
"SADT";"LABORATORIO DEBA";"=""2031760""";"=""51921518000107""";"SP";"ITATIBA";"2018-08-30";""
"SADT";"LABORATORIO DELLA BIANCA";"=""2686686""";"=""04287566000105""";"PR";"IPIRANGA";"2018-08-30";""
"SADT";"LABORATORIO DIAGNOSE";"=""2021838""";"=""14529481000131""";"AP";"MACAPA";"2018-08-30";""
"SADT";"LABORATORIO DIAGNOSE CUNHA LTDA EPP";"=""2559404""";"=""03632914000163""";"MS";"CAMPO GRANDE";"2018-08-30";""
"SADT";"LABORATORIO DIAGNOSTICO ANAPOLISGO";"=""2571137""";"=""24785198000124""";"GO";"ANAPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DIAGNOSTICO DE ANALISES CLINICAS";"=""7138946""";"=""26491530000173""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"LABORATORIO DIAGNOSTICO VOTUPORANGA";"=""7832419""";"=""22757594000112""";"SP";"VOTUPORANGA";"2018-08-30";""
"SADT";"LABORATORIO DIAGNOSTIKA";"=""3971945""";"=""01927760000101""";"RS";"SANTA MARIA";"2018-08-30";""
"SADT";"LABORATORIO DIAGNOSTIX WK";"=""5155584""";"=""08270163000104""";"PR";"PRUDENTOPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DIAGNOVIDA";"=""7005806""";"=""15293449000162""";"RN";"PAU DOS FERROS";"2018-08-30";""
"SADT";"LABORATORIO DIAS LTDA";"=""3228576""";"=""20207643000118""";"MG";"UNAI";"2018-08-30";""
"SADT";"LABORATORIO DIRCEU DALPINO";"=""2790831""";"=""51510741000153""";"SP";"BAURU";"2018-08-30";""
"SADT";"LABORATORIO DIVINOPOLIS";"=""2159791""";"=""20927521000104""";"MG";"DIVINOPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DNA";"=""3117170""";"=""24519993000170""";"RN";"NATAL";"2018-08-30";""
"SADT";"LABORATORIO DO CIRCULO HOSPITAL";"=""2239612""";"=""88645403000562""";"RS";"CAXIAS DO SUL";"2018-08-30";""
"SADT";"LABORATORIO DO ITA";"=""7216521""";"=""17257207000149""";"RS";"PORTO LUCENA";"2018-08-30";""
"SADT";"LABORATORIO DO SONO SOCIEDADE SIMPLES LTDA";"=""3502090""";"=""02862705000143""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"LABORATORIO DO WANDERLEY";"=""3229955""";"=""03495537000168""";"MG";"LAVRAS";"2018-08-30";""
"SADT";"LABORATORIO DOM BOSCO";"=""2117320""";"=""00416921000130""";"MG";"LAGOA SANTA";"2018-08-30";""
"SADT";"LABORATORIO DOM BOSCO";"=""2199912""";"=""02773993000160""";"MG";"ITANHOMI";"2018-08-30";""
"SADT";"LABORATORIO DOM BOSCO";"=""2154552""";"=""16864589000106""";"MG";"PEDRO LEOPOLDO";"2018-08-30";""
"SADT";"LABORATORIO DOM BOSCO";"=""3281302""";"=""00404947000168""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"LABORATORIO DOM BOSCO";"=""2129450""";"=""21086707000132""";"MG";"PONTE NOVA";"2018-08-30";""
"SADT";"LABORATORIO DOM BOSCO";"=""2273063""";"=""29216090000134""";"RJ";"NITEROI";"2018-08-30";""
"SADT";"LABORATORIO DOM VELOSO CACHOEIRA DOURADA";"=""2570815""";"=""02098653000180""";"GO";"CACHOEIRA DOURADA";"2018-08-30";""
"SADT";"LABORATORIO DOMINGUES CRUZ";"=""2043912""";"=""47758743000199""";"SP";"PENAPOLIS";"2018-08-30";""
"SADT";"LABORATORIO DONA LEONTINA";"=""6960324""";"=""21223466000126""";"MG";"SAO JOAO DO ORIENTE";"2018-08-30";""
"SADT";"LABORATORIO DONATO DE PINHO";"=""6110347""";"=""09814291000126""";"MG";"PIRAPETINGA";"2018-08-30";""
"SADT";"LABORATORIO DORNELAS";"=""2168251""";"=""01171062000129""";"MG";"GUANHAES";"2018-08-30";""
"SADT";"LABORATORIO DOUTOR CESAR AUGUSTO";"=""3851680""";"=""07627424000120""";"MG";"MACHACALIS";"2018-08-30";""
"SADT";"LABORATORIO DOVALE LTDA ME";"=""9010920""";"=""22034776000165""";"MG";"ALMENARA";"2018-08-30";""
"SADT";"LABORATORIO DR ALEXANDRE FERES";"=""6246982""";"=""04941893000120""";"MG";"MURIAE";"2018-08-30";""
"SADT";"LABORATORIO DR BARRILES LS";"=""2261480""";"=""95148268000181""";"RS";"LAVRAS DO SUL";"2018-08-30";""
"SADT";"LABORATORIO DR BOLIVAR";"=""5438276""";"=""07021011000105""";"RS";"SANT'ANA DO LIVRAMENTO";"2018-08-30";""
"SADT";"LABORATORIO DR CASSIO TRISTAO DOS SANTOS";"=""6342787""";"=""50001866000195""";"SP";"CAMPOS DO JORDAO";"2018-08-30";""
"SADT";"LABORATORIO DR ELY CHAVES";"=""2755742""";"=""09143967000105""";"PB";"JOAO PESSOA";"2018-08-30";""
"SADT";"LABORATORIO DR FALCAO";"=""3820998""";"=""01392762000143""";"RJ";"RESENDE";"2018-08-30";""
"SADT";"LABORATORIO DR KLAUS MAGNO";"=""3158241""";"=""04059510000195""";"CE";"ARACATI";"2018-08-30";""
"SADT";"LABORATORIO DR LAURO";"=""9005498""";"=""02805555000136""";"SP";"CATANDUVA";"2018-08-30";""
"SADT";"LABORATORIO DR LUIZ AUGUSTO BATISTA";"=""2001993""";"=""04598934000128""";"AC";"RIO BRANCO";"2018-08-30";""
"SADT";"LABORATORIO DR PAINO";"=""2050595""";"=""51817971000160""";"SP";"ARARAQUARA";"2018-08-30";""
"SADT";"LABORATORIO DR PAULO ZUPPANI";"=""2086425""";"=""00390271000109""";"SP";"TAQUARITINGA";"2018-08-30";""
"SADT";"LABORATORIO DR PIO";"=""3063232""";"=""02349974000100""";"RS";"SANT'ANA DO LIVRAMENTO";"2018-08-30";""
"SADT";"LABORATORIO DR RAFAEL CEVALLOS";"=""6591787""";"=""03326035000103""";"MG";"ITAPECERICA";"2018-08-30";""
"SADT";"LABORATORIO DR RAUF NOVO HORIZONTE";"=""2716348""";"=""01668930000180""";"SP";"NOVO HORIZONTE";"2018-08-30";""
"SADT";"LABORATORIO DR ROBERTO";"=""2491583""";"=""81362618000101""";"SC";"TUBARAO";"2018-08-30";""
"SADT";"LABORATORIO DR THOFEHRN";"=""2226235""";"=""02448682000125""";"RS";"CAMAQUA";"2018-08-30";""
"SADT";"LABORATORIO DR TUIUTI LEANDRO GUERRA";"=""2243229""";"=""89343321000100""";"RS";"SANTIAGO";"2018-08-30";""
"SADT";"LABORATORIO DR VICENTE COUTINHO";"=""2076748""";"=""51811123000143""";"SP";"RIBEIRAO PRETO";"2018-08-30";""
"SADT";"LABORATORIO DR VITORIO";"=""2149761""";"=""17373580000165""";"MG";"VARZEA DA PALMA";"2018-08-30";""
"SADT";"LABORATORIO DR WILLIAM DE FORMIGA";"=""2132834""";"=""02136009000150""";"MG";"FORMIGA";"2018-08-30";""
"SADT";"LABORATORIO DRA EDNA JAGUARIBE";"=""5093104""";"=""04889862000178""";"SP";"INDAIATUBA";"2018-08-30";""
"SADT";"LABORATORIO DRA ROSINEIDE CUCCO";"=""2300842""";"=""02478749000174""";"SC";"ANITA GARIBALDI";"2018-08-30";""
"SADT";"LABORATORIO DRA TELMA MENEZES";"=""7322534""";"=""16462275000187""";"CE";"JUAZEIRO DO NORTE";"2018-08-30";""
"SADT";"LABORATORIO DRACENA";"=""2058081""";"=""47622543000104""";"SP";"DRACENA";"2018-08-30";""
"SADT";"LABORATORIO DUARTE";"=""0215073""";"=""16845653000101""";"MG";"ITABIRA";"2018-08-30";""
"SADT";"LABORATORIO DUARTE";"=""2150573""";"=""16845653000101""";"MG";"ITABIRA";"2018-08-30";""
